"","ID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"205251_at","205251_at","PER2",0.00574212883655889,5.29284106951755,0.0610476577171892,0.951808697576162,0.984503235765196,-5.7538885948513
"220189_s_at","220189_s_at","MGAT4B",0.00718233465920726,6.97817609936,0.0609084042410776,0.951918483438394,0.984526733982083,-5.75389655891849
"201469_s_at","201469_s_at","SHC1",0.0125801184681809,6.06629886943966,0.0609067582023064,0.9519197811625,0.984526733982083,-5.75389665294862
"220353_at","220353_at","FAM86C1P",0.00255717533457567,5.07076227504,0.0607495476711736,0.952043725339981,0.984609223603026,-5.75390562190863
"202249_s_at","202249_s_at","DCAF8",-0.00428700174786911,6.85236270660928,-0.0606884631063707,0.952091884507973,0.984613331901943,-5.75390910057046
"201783_s_at","201783_s_at","RELA",0.00512585841700464,7.99156297987234,0.0604342090331052,0.952292340816237,0.984688606596496,-5.75392354232006
"218250_s_at","218250_s_at","CNOT7",0.00782383517427565,6.68550188643592,0.0603694266940134,0.952343416335713,0.984688606596496,-5.75392721229795
"204142_at","204142_at","ENOSF1",-0.00741103372688379,4.11971022087719,-0.0603487605200633,0.952359709949327,0.984688606596496,-5.75392838222748
"205020_s_at","205020_s_at","ARL4A",0.00916992958070217,6.67742333223933,0.0602786760007986,0.952414966105171,0.984688606596496,-5.75393234678952
"206335_at","206335_at","GALNS",-0.00430745453456449,7.09278706700097,-0.0602652046010107,0.952425587276924,0.984688606596496,-5.75393310831601
"220700_at","220700_at",NA,0.00166226755675369,3.41152348092286,0.0601230517935637,0.952537664474917,0.984688606596496,-5.75394113371925
"205018_s_at","205018_s_at","MBNL2",-0.00821647567397488,5.13171997274733,-0.0599987650138715,0.952635656419736,0.984688606596496,-5.75394813495066
"222300_at","222300_at",NA,-0.00399080979240551,4.24602023709189,-0.0598949669419254,0.952717494949577,0.984688606596496,-5.75395397092847
"217049_x_at","217049_x_at",NA,0.00268601787316936,4.72197952177695,0.0598607782418231,0.952744450796931,0.984688606596496,-5.75395589095386
"204010_s_at","204010_s_at","KRAS",-0.00272750603616023,3.62996897878061,-0.0598293536847406,0.952769227325184,0.984688606596496,-5.75395765477933
"216277_at","216277_at","BUB1",0.00474320199395173,4.41900885190458,0.0598097657721569,0.952784671337284,0.984688606596496,-5.75395875375866
"220608_s_at","220608_s_at","ZNF770",0.00285541995975347,4.31264264267044,0.0597968511188041,0.952794853854867,0.984688606596496,-5.75395947813817
"201052_s_at","201052_s_at","PSMF1",0.00416350607103055,7.10917219842997,0.0597890425314179,0.952801010514857,0.984688606596496,-5.75395991604392
"217770_at","217770_at","PIGT",0.00933947821330161,7.86778788115671,0.0597083593850269,0.952864625102344,0.984688606596496,-5.75396443740936
"211257_x_at","211257_x_at","ZNF638",-0.00920945819068741,7.76153966732686,-0.0596298256765794,0.952926545272636,0.984688606596496,-5.75396883246156
"55583_at","55583_at","DOCK6",0.00451511231308821,6.36062289292241,0.0596013076443149,0.952949030487105,0.984688606596496,-5.7539704270105
"211759_x_at","211759_x_at","TBCB",-0.014496436395655,9.50560397045706,-0.0595589561679168,0.952982422837341,0.984688606596496,-5.75397279363152
"207556_s_at","207556_s_at","DGKZ",-0.00917191108193371,6.75433656517716,-0.0594886375057569,0.953037866325672,0.984688606596496,-5.75397671935816
"204670_x_at","204670_x_at",NA,0.031047881688421,8.09284084042804,0.0594401855924068,0.95307606888643,0.984688606596496,-5.75397942161748
"202543_s_at","202543_s_at","GMFB",-0.0139333198750968,5.35617222536384,-0.0593999967471264,0.953107756407195,0.984688606596496,-5.75398166135904
"213057_at","213057_at","ATPAF2",0.00624081286263944,5.63113008973996,0.0592280097667888,0.953243363107601,0.984688606596496,-5.75399122915965
"202621_at","202621_at","IRF3",0.0069940729559379,5.95061325550713,0.0591895966879359,0.953273650892447,0.984688606596496,-5.75399336232709
"200658_s_at","200658_s_at","PHB1",-0.00982811369254666,6.22531393506564,-0.0591577975446516,0.953298723803036,0.984688606596496,-5.75399512716064
"215472_at","215472_at","PACRG",0.00494921871959786,4.79934093766946,0.0591515669354492,0.953303636504263,0.984688606596496,-5.75399547284466
"207789_s_at","207789_s_at","DPP6",0.0203171656979713,7.33030313843839,0.0591413436642443,0.953311697337607,0.984688606596496,-5.75399603996901
"202909_at","202909_at",NA,-0.00842315517545167,7.73249386175612,-0.0591389100212542,0.953313616214433,0.984688606596496,-5.75399617495815
"202303_x_at","202303_x_at","SMARCA5",0.00905401061270794,6.02689577714522,0.0590281528799259,0.953400946218051,0.984713870344567,-5.75400231255013
"217885_at","217885_at","IPO9",0.00867315153202863,7.85046769945844,0.0589713521278577,0.953445732814605,0.984713870344567,-5.75400545569426
"212771_at","212771_at","FAM171A1",-0.0150117045460796,8.14162690653574,-0.0588979256576491,0.953503628787974,0.984713870344567,-5.75400951436149
"210600_s_at","210600_s_at","GRK4",-0.00286902855091853,3.78042192965444,-0.0588145306051118,0.953569385195931,0.984713870344567,-5.75401411791354
"222133_s_at","222133_s_at","PHF20L1",0.00288492271552254,5.01661090065073,0.0587819216179047,0.953595097242514,0.984713870344567,-5.75401591621298
"204544_at","204544_at","HPS5",0.00466397418645137,4.68886935829949,0.058693780175585,0.953664596648268,0.984713870344567,-5.7540207719909
"217784_at","217784_at","YKT6",-0.00739442765086462,7.71879724709729,-0.0586595340601567,0.95369159976397,0.984713870344567,-5.75402265667006
"209494_s_at","209494_s_at","PATZ1",-0.00387705096493107,6.76027414652314,-0.0585762596618098,0.953757261992932,0.984713870344567,-5.75402723495287
"201618_x_at","201618_x_at","GPAA1",0.00406257152224487,7.98589608352976,0.0585319876327833,0.953792170817984,0.984713870344567,-5.75402966630542
"217266_at","217266_at","RPL15",0.00453290611220947,7.26041847413396,0.0584315976371802,0.953871329426619,0.984713870344567,-5.75403517276299
"202169_s_at","202169_s_at","AASDHPPT",-0.0202370910910332,8.79842812478874,-0.0583050662804706,0.953971101471998,0.984713870344567,-5.75404209963059
"221519_at","221519_at","FBXW4",-0.00572448844465612,6.84935028725473,-0.0582907672349901,0.95398237655153,0.984713870344567,-5.75404288147742
"200866_s_at","200866_s_at","PSAP",-0.0168718469501847,9.11520081395722,-0.0582693141957335,0.953999292714658,0.984713870344567,-5.75404405413256
"220103_s_at","220103_s_at","MRPS18C",0.00244816574712381,4.00294079766347,0.0582619169623935,0.95400512559054,0.984713870344567,-5.75404445837632
"208508_s_at","208508_s_at","OR2J2",0.00304792365437301,3.9799199517041,0.0582233190695583,0.954035560892705,0.984713870344567,-5.75404656684039
"213434_at","213434_at","STX2",0.00590438364018109,7.78552755444008,0.0582111770463256,0.954045135164424,0.984713870344567,-5.75404722982662
"217842_at","217842_at",NA,0.00338951575598934,4.49634076156613,0.0580976235117329,0.954134675145385,0.984726485285124,-5.75405342345517
"208126_s_at","208126_s_at","CYP2C18",-0.00485301793179804,5.09376699870015,-0.0580835901469031,0.954145740869322,0.984726485285124,-5.75405418804724
"220599_s_at","220599_s_at","CARD14",0.00384072415697823,5.48700970978773,0.0579232160864453,0.954272201233038,0.984811386628186,-5.75406291273418
"201362_at","201362_at","IVNS1ABP",0.0164063587774663,7.64435239509331,0.0577324663545514,0.954422615430214,0.984920999380886,-5.7540732585218
"203439_s_at","203439_s_at","STC2",-0.00805232619897556,6.30762728548543,-0.0575596352038033,0.954558901559252,0.98501602312887,-5.75408260299077
"202527_s_at","202527_s_at","SMAD4",0.00703330520632495,5.1019086867495,0.0574981549229867,0.954607382219428,0.985020435193124,-5.75408592029405
"213497_at","213497_at","ABTB2",-0.00437889698395733,6.54574104549593,-0.0573064652584482,0.954758541447344,0.985130791770289,-5.75409624057807
"216563_at","216563_at","ANKRD12",-0.00388526775750364,4.77686128115038,-0.057189296665627,0.954850937024094,0.985168940780473,-5.75410253179341
"201664_at","201664_at","SMC4",-0.0148357391546368,6.82272692449604,-0.0571474481222915,0.954883937664437,0.985168940780473,-5.75410477567673
"206620_at","206620_at",NA,-0.00486593402783697,5.2466670408653,-0.0570546322535217,0.954957130065256,0.985198839263119,-5.75410974652488
"219597_s_at","219597_s_at","DUOX1",-0.00357036988185566,4.83522778474406,-0.0569825037887506,0.955014009146524,0.985211905824629,-5.7541136038604
"203428_s_at","203428_s_at","ASF1A",0.0136417619295255,5.98597589013827,0.0569118833259147,0.955069699282846,0.985223744693285,-5.75411737582376
"218834_s_at","218834_s_at","TMEM132A",-0.0140138165575223,8.03227748500647,-0.056744211102997,0.955201923774044,0.985314529555459,-5.75412631276069
"205311_at","205311_at","DDC",-0.0056911151320449,5.69873353320256,-0.0566241663267379,0.955296590582793,0.985363312971777,-5.75413269495985
"207302_at","207302_at","SGCG",-0.0155161155355055,5.54850689114003,-0.0565570143399175,0.955349546650881,0.985363312971777,-5.7541362592122
"214655_at","214655_at","GPR6",0.004084762696416,4.24287383193717,0.0564495426196542,0.955434299302704,0.985363312971777,-5.75414195473234
"218290_at","218290_at","PLEKHJ1",0.00294819509709843,7.99105298962901,0.056415804462161,0.955460905466316,0.985363312971777,-5.75414374047011
"213355_at","213355_at","ST3GAL6",-0.0042527456455872,4.14160016596167,-0.0564038684195335,0.955470318331517,0.985363312971777,-5.75414437198114
"206076_at","206076_at","LRRC23",0.00447075193424951,6.60194141778729,0.0563227139624979,0.955534317604418,0.98538370969915,-5.75414866215179
"204867_at","204867_at","GCHFR",-0.00605482367648236,6.25608983760141,-0.0560271090933305,0.955767437335389,0.985578499983547,-5.75416423687124
"221995_s_at","221995_s_at",NA,0.00273145283121501,5.05258523674489,0.0558282842192609,0.955924236745888,0.985632098921477,-5.7541746663939
"213965_s_at","213965_s_at","CHD5",0.0120634299249236,6.55756194985451,0.0558169088485731,0.955933207767865,0.985632098921477,-5.75417526197732
"217716_s_at","217716_s_at","SEC61A1",-0.00916160399594723,8.18300940244582,-0.0557929374847184,0.955952112457522,0.985632098921477,-5.75417651665538
"221943_x_at","221943_x_at","RPL38",-0.0114397349925515,9.30338839653998,-0.0556180536063646,0.956090033041589,0.9856718989423,-5.7541856538963
"204316_at","204316_at","RGS10",0.0040463153295871,4.50313859066682,0.055543271513127,0.956149009687097,0.9856718989423,-5.75418955231841
"39548_at","39548_at","NPAS2",0.00403525157265072,4.26473135915281,0.0554864272967134,0.956193839857028,0.9856718989423,-5.75419251212351
"206342_x_at","206342_x_at","IDS",-0.0118223559648545,6.64191878201054,-0.0554598599518236,0.956214792234036,0.9856718989423,-5.75419389441198
"203999_at","203999_at","SYT1",-0.042558632358352,8.83316759896745,-0.0554245815926455,0.956242614615351,0.9856718989423,-5.75419572890817
"208933_s_at","208933_s_at","LGALS8",0.0172352149035175,6.35561955754298,0.055391404581832,0.956268779813748,0.9856718989423,-5.75419745306817
"205033_s_at","205033_s_at",NA,-0.00876276573145063,5.4255579284724,-0.055337060503362,0.956311638623032,0.9856718989423,-5.75420027501935
"202696_at","202696_at","OXSR1",0.00661089338705345,7.80032291350879,0.0552952814530155,0.956344588032694,0.9856718989423,-5.75420244261745
"205766_at","205766_at","TCAP",-0.0133445612928895,6.95437985365318,-0.0551631653093958,0.956448783093572,0.985719061745015,-5.75420928635103
"202958_at","202958_at","PTPN9",-0.00443168523041582,7.88602236364178,-0.0551052216112313,0.956494481370282,0.985719061745015,-5.75421228272287
"205991_s_at","205991_s_at","PRRX1",-0.0129070730550804,5.78424478995666,-0.0550689892833887,0.956523056685027,0.985719061745015,-5.7542141547613
"215241_at","215241_at","ANO3",-0.00242977173707715,4.26429837355988,-0.0547662427642356,0.956761825801779,0.985879474952516,-5.75422974884145
"219511_s_at","219511_s_at","SNCAIP",-0.0119182162452809,7.80077727362153,-0.0547124293374278,0.956804267627699,0.985879474952516,-5.75423251170525
"57163_at","57163_at","ELOVL1",-0.0128902374087501,5.97009251078944,-0.0547033234359775,0.956811449325635,0.985879474952516,-5.75423297894757
"217829_s_at","217829_s_at","USP39",-0.00646959965875649,6.49351380934136,-0.0544570408669002,0.957005690374579,0.985920092300102,-5.75424558671796
"221864_at","221864_at","ORAI3",0.0051546927673698,7.33595245748857,0.0543985012269201,0.957051860509094,0.985920092300102,-5.7542485751305
"202570_s_at","202570_s_at","DLGAP4",0.00441059285954726,5.89243947995943,0.054390773392271,0.957057955453211,0.985920092300102,-5.75424896939159
"213310_at","213310_at","AGO2",-0.00460181926062919,5.6657326524607,-0.0543543014762058,0.957086720893752,0.985920092300102,-5.75425082937149
"218210_at","218210_at","FN3KRP",-0.00467058319321811,7.71612041670545,-0.054328271803841,0.957107250561408,0.985920092300102,-5.75425215605934
"203209_at","203209_at","RFC5",-0.00633758955340813,5.40416197869103,-0.0542492676957784,0.957169561483751,0.985920092300102,-5.75425617887301
"218920_at","218920_at","FAM193B",0.00790554258413945,7.45886136572545,0.0542453459251297,0.957172654610479,0.985920092300102,-5.75425637841335
"201309_x_at","201309_x_at","NREP",-0.0168210610336619,9.6263342107833,-0.0542045480083811,0.95720483224074,0.985920092300102,-5.7542584533627
"204710_s_at","204710_s_at","WIPI2",-0.00491340358785042,7.88775978816167,-0.0540358779776052,0.957337864374225,0.98595573984593,-5.75426701522057
"209583_s_at","209583_s_at","CD200",0.0259080577133162,7.38142745175827,0.0540033213796674,0.957363542309856,0.98595573984593,-5.75426866475421
"214098_at","214098_at","BTBD8",0.01690728777284,4.84818335704061,0.05391522661299,0.95743302436736,0.98595573984593,-5.75427312323741
"205265_s_at","205265_s_at",NA,0.00648232844541763,6.78450139079674,0.0538836611761142,0.957457920725493,0.98595573984593,-5.7542747189958
"201137_s_at","201137_s_at","HLA-DPB1",-0.0258145913460917,6.62567858881184,-0.0538801672012612,0.957460676503437,0.98595573984593,-5.7542748955727
"212409_s_at","212409_s_at","TOR1AIP1",-0.0059235603706389,5.97956752899296,-0.0537546011787213,0.957559713657475,0.986012158014303,-5.75428123377273
"AFFX-r2-Ec-bioB-5_at","AFFX-r2-Ec-bioB-5_at",NA,0.00593380501098917,6.97821208485331,0.0534096561498109,0.957831784254158,0.98615783249998,-5.75429856947965
"214976_at","214976_at","RPL13",-0.0037295439926206,5.30220932747925,-0.0533875942811011,0.957849185424167,0.98615783249998,-5.75429967443429
"209312_x_at","209312_x_at",NA,0.0424819191999459,6.48009590032036,0.0533718823315246,0.957861578145567,0.98615783249998,-5.75430046107902
"202404_s_at","202404_s_at","COL1A2",0.0417144466596024,8.46500840699961,0.0533507973990313,0.95787820879727,0.98615783249998,-5.75430151636725
"202505_at","202505_at","SNRPB2",0.00634445269978734,8.33328862707267,0.0532114000901196,0.957988158326763,0.986225462323643,-5.75430848263048
"209685_s_at","209685_s_at","PRKCB",-0.0209224603843898,7.06851993765169,-0.053111649184474,0.958066837304314,0.986260895114665,-5.75431345641354
"213831_at","213831_at","HLA-DQA1",-0.0115829786869837,5.20998058687961,-0.0526807258665924,0.958406734989876,0.986531056698198,-5.75433483590977
"209864_at","209864_at","FRAT2",0.00548302443210513,5.58983725429421,0.0526666705887401,0.958417821451446,0.986531056698198,-5.75433553030511
"219277_s_at","219277_s_at","OGDHL",0.00940855883307901,6.74229090472911,0.0525109544251969,0.958540647147309,0.986611910036652,-5.75434321100477
"217435_x_at","217435_x_at",NA,-0.0044276034744426,5.00782190412129,-0.052027837158514,0.958921726709798,0.986916060337601,-5.75436689606006
"209251_x_at","209251_x_at","TUBA1C",-0.0103235342007029,13.126863286692,-0.0519991411040325,0.958944362273692,0.986916060337601,-5.75436829601177
"201498_at","201498_at","USP7",-0.0114518700433193,7.12041436548052,-0.0518546127251035,0.959058367377446,0.986916060337601,-5.75437533516441
"204328_at","204328_at","TMC6",0.00563749951029635,6.96710697261146,0.0517828853586597,0.959114946809267,0.986916060337601,-5.75437882132246
"217996_at","217996_at","PHLDA1",0.0178968829646653,6.7301149730986,0.0517763869595947,0.959120072837447,0.986916060337601,-5.75437913692517
"203967_at","203967_at","CDC6",0.00443810898860519,4.15515134468484,0.0517328670856747,0.95915440196963,0.986916060337601,-5.75438124950049
"219962_at","219962_at","ACE2",0.00373077463035942,3.65291945471866,0.0516798086283684,0.959196255388825,0.986916060337601,-5.75438382270251
"204919_at","204919_at","PRR4",0.00400718291473812,4.87405982215499,0.0516417706742046,0.959226260451538,0.986916060337601,-5.75438566582317
"201795_at","201795_at","LBR",-0.0111512131405043,7.76246615151354,-0.0516310026160426,0.959234754512039,0.986916060337601,-5.75438618734064
"202438_x_at","202438_x_at","IDS",-0.00595349867347128,4.14711133256426,-0.0514973868203192,0.959340153742983,0.986978930045473,-5.75439264956169
"213464_at","213464_at","SHC2",0.00441159479995878,7.66214781029321,0.0513411703439091,0.959463381870053,0.987060135651449,-5.75440018361814
"220435_at","220435_at","SLC30A10",0.00531838792641981,4.2388646016902,0.0509528126708707,0.95976973421233,0.987298011895288,-5.75441881429233
"208609_s_at","208609_s_at","TNXB",-0.013222715018304,5.65156419700514,-0.0508857562876044,0.959822631656926,0.987298011895288,-5.75442201686838
"217750_s_at","217750_s_at","UBE2Z",-0.00481554537523543,8.52968535431507,-0.0508617905766537,0.959841537059512,0.987298011895288,-5.75442316043479
"203946_s_at","203946_s_at","ARG2",-0.0191081942378295,5.91320148017815,-0.0508233812821278,0.959871836364022,0.987298011895288,-5.75442499207911
"203762_s_at","203762_s_at","DYNC2LI1",-0.00306034771486186,4.861422235235,-0.0501714289977696,0.960386140519165,0.987781415609904,-5.75445587104333
"208409_at","208409_at","SLC14A2",-0.00239030159758435,5.7667305802906,-0.0499992114590101,0.960522000318365,0.98780278888409,-5.75446396137786
"220148_at","220148_at","ALDH8A1",-0.00201296658444283,3.83285658439378,-0.0499669503728859,0.960547450734386,0.98780278888409,-5.75446547382724
"203203_s_at","203203_s_at","KRR1",0.00434716817582048,3.76080252049258,0.0498227134453468,0.960661238181596,0.98780278888409,-5.75447222394016
"218283_at","218283_at","SS18L2",0.00581809339447492,7.49537034462155,0.049810816286797,0.960670623800139,0.98780278888409,-5.75447277984177
"212279_at","212279_at","TMEM97",-0.011673038534413,7.99434578391175,-0.0497397973490919,0.960726650462882,0.98780278888409,-5.75447609548168
"222019_at","222019_at","PFDN6",0.00278605472892846,4.5601580826991,0.0497064418564654,0.960752964598843,0.98780278888409,-5.75447765110722
"202503_s_at","202503_s_at","PCLAF",-0.0144533009134138,7.55478567399195,-0.0496963694693312,0.9607609107103,0.98780278888409,-5.75447812065573
"200846_s_at","200846_s_at","PPP1CA",0.00846878540188722,7.86294590103098,0.0496877661317338,0.960767697891087,0.98780278888409,-5.75447852164563
"203038_at","203038_at","PTPRK",0.0106359942934109,8.46755896606194,0.0495856717915313,0.960848240438356,0.98780278888409,-5.75448327482536
"212649_at","212649_at",NA,-0.00369734412618783,5.09058380347649,-0.0495831627220761,0.960850219856512,0.98780278888409,-5.7544833915164
"214085_x_at","214085_x_at","GLIPR1",0.0279300420645461,5.85454205649864,0.0494421703816895,0.960961449870323,0.987870307659823,-5.75448993925865
"216235_s_at","216235_s_at","EDNRA",0.00775372240309391,5.70124172262953,0.0493875225831604,0.961004562183817,0.987870307659823,-5.754492472112
"219567_s_at","219567_s_at","EXO5",-0.00318056972898262,4.16018298296747,-0.0492391648419991,0.961121604021643,0.987921932005591,-5.75449933417625
"206331_at","206331_at","CALCRL",0.00637388796853067,5.96581505692357,0.0490557254961746,0.961266323537887,0.987921932005591,-5.75450779034945
"211501_s_at","211501_s_at","EIF3B",0.00678918025585507,6.38692815801271,0.0490205886980718,0.961294043920248,0.987921932005591,-5.75450940648193
"215608_at","215608_at",NA,-0.00383094661360417,6.71658123771746,-0.0488929121909971,0.961394771831331,0.987921932005591,-5.75451526927227
"213870_at","213870_at","COL11A2",-0.00423540390349331,6.48618525566811,-0.0488471104444053,0.961430906393004,0.987921932005591,-5.75451736872176
"216424_at","216424_at","CD4",0.00214530297009663,4.74124988063307,0.0488421809499044,0.961434795444535,0.987921932005591,-5.75451759456149
"217767_at","217767_at","C3",-0.0130915886745493,6.69219458017165,-0.0487029869336725,0.961544610899559,0.987921932005591,-5.75452396218626
"202974_at","202974_at","MPP1",-0.00548505715486147,7.57777793161626,-0.0486540618254267,0.961583209962823,0.987921932005591,-5.75452619601826
"212407_at","212407_at","METTL13",0.00375406361191821,6.18777406570293,0.0486194832931067,0.961610490470208,0.987921932005591,-5.75452777345768
"201933_at","201933_at","CHMP1A",-0.00377316095097946,8.25299685597717,-0.0485964773848761,0.961628640857779,0.987921932005591,-5.75452882234395
"204227_s_at","204227_s_at","TK2",0.00260282819459778,6.08133891727877,0.0485639353193649,0.961654314781389,0.987921932005591,-5.7545303051555
"221799_at","221799_at","CHPF2",-0.00828705449854894,6.69927697619295,-0.048552315933152,0.961663481856745,0.987921932005591,-5.75453083436379
"222251_s_at","222251_s_at","GMEB2",-0.00273725778714962,6.12418118331429,-0.0485415054046148,0.96167201079141,0.987921932005591,-5.75453132661872
"204375_at","204375_at","CLSTN3",-0.0072413965294178,6.91079638578503,-0.0485260142184226,0.961684232525268,0.987921932005591,-5.75453203181529
"52731_at","52731_at","AMBRA1",0.00182335520911714,4.27079661780433,0.0483341096274776,0.961835635979319,0.987921932005591,-5.75454074911864
"205270_s_at","205270_s_at","LCP2",0.00302168840475936,5.26826986572084,0.0482868343083354,0.961872934147374,0.987921932005591,-5.75454289130743
"213485_s_at","213485_s_at","ABCC10",-0.00560978706983128,7.13777047679662,-0.048161649566849,0.961971699884339,0.987921932005591,-5.75454855368673
"209030_s_at","209030_s_at","CADM1",0.00934208918082113,8.87301880993838,0.048156188185931,0.961976008708811,0.987921932005591,-5.75454880038236
"201757_at","201757_at","NDUFS5",0.00693998070866897,10.2371442090894,0.0479913019303052,0.962106098327451,0.987921932005591,-5.75455623527739
"213312_at","213312_at",NA,-0.00719740055682649,6.33883888283701,-0.0479832713602173,0.962112434200077,0.987921932005591,-5.75455659673315
"216390_at","216390_at","LCAT",-0.00328575736383563,5.47642447447422,-0.0479789323438875,0.962115857551467,0.987921932005591,-5.75455679200701
"219551_at","219551_at","EAF2",-0.00226631585145398,4.06632143852265,-0.0479635303049913,0.962128009295833,0.987921932005591,-5.75455748502052
"219777_at","219777_at","GIMAP6",0.0033531088807579,3.8013469554987,0.0479307403695344,0.962153879597488,0.987921932005591,-5.75455895966011
"91816_f_at","91816_f_at","MEX3D",-0.0123689306028414,6.45041503712306,-0.0479280565689288,0.962155997039675,0.987921932005591,-5.75455908031221
"214834_at","214834_at","PWAR5",0.00197886451627483,3.57716483721999,0.0479189734982779,0.962163163325645,0.987921932005591,-5.75455948859781
"213172_at","213172_at","TTC9",0.018520364837566,6.5892227869139,0.0477461141820808,0.96229954505712,0.988016438395973,-5.75456724390743
"212061_at","212061_at","U2SURP",0.0104953491202631,6.83193361046634,0.0476175241617302,0.962401000167077,0.988065371893966,-5.7545729949056
"65521_at","65521_at","UBE2D4",-0.00241398010982685,8.18776172332639,-0.047485986187915,0.962504781825422,0.988065371893966,-5.75457886170292
"204719_at","204719_at","ABCA8",-0.0176268387206369,4.7389822730425,-0.0474813409916282,0.962508446833957,0.988065371893966,-5.75457906858925
"202417_at","202417_at","KEAP1",0.00394383267541532,6.61766469236513,0.0474609038238858,0.962524571543434,0.988065371893966,-5.75457997857322
"201014_s_at","201014_s_at","PAICS",0.0119350076400755,5.65595392334714,0.047311966224169,0.96264208222722,0.988140479006318,-5.75458659833061
"215407_s_at","215407_s_at","ASTN2",-0.010439877376224,5.67526304643375,-0.0471653539065624,0.962757759121499,0.98819476753904,-5.75459309441986
"218878_s_at","218878_s_at","SIRT1",-0.00672073690443753,5.63051608128477,-0.0471325203975703,0.962783664823972,0.98819476753904,-5.75459454644228
"217948_at","217948_at","RTL8A",0.00396933329471238,7.39552549864118,0.0468843261855522,0.962979491886955,0.988268244411023,-5.75460548982791
"214093_s_at","214093_s_at","FUBP1",-0.0154501320210967,6.11150121304117,-0.0468225668749516,0.96302822080705,0.988268244411023,-5.75460820394531
"214428_x_at","214428_x_at",NA,-0.00733102018055476,7.34992988621546,-0.046730824493989,0.963100607040213,0.988268244411023,-5.75461222911629
"220637_at","220637_at","FAM124B",-0.00309225698518123,4.72424592919763,-0.0467297311510379,0.963101469707561,0.988268244411023,-5.75461227703881
"218802_at","218802_at","MCUB",-0.0185541424243834,6.79935902348789,-0.0467076557951961,0.963118887572079,0.988268244411023,-5.75461324438804
"221774_x_at","221774_x_at","SUPT20H",0.00484451864776414,7.15657935424289,0.0467045261872119,0.96312135689224,0.988268244411023,-5.75461338149149
"213882_at","213882_at","TM2D1",0.00225375430717634,4.02535207120012,0.0466308533316578,0.963179486283407,0.98828238213626,-5.75461660633605
"205642_at","205642_at","CNTRL",-0.00399446084415533,6.20350151566727,-0.0465018706498479,0.96328125675966,0.988341294979994,-5.75462223997323
"211543_s_at","211543_s_at","GRK6",0.00272207285943882,5.00169977317256,0.0463923739835483,0.963367652793576,0.988352083819036,-5.75462701026654
"219091_s_at","219091_s_at","MMRN2",0.00734417270883725,4.82871241659109,0.0463761156736084,0.963380481108893,0.988352083819036,-5.75462771761168
"205116_at","205116_at","LAMA2",0.0138023438542234,5.05174620475746,0.0462818275651772,0.963454877575259,0.988382903043575,-5.75463181488719
"215253_s_at","215253_s_at","RCAN1",-0.01425050231206,7.63941303519539,-0.0461831329868851,0.963532751255195,0.988417286447819,-5.75463609471448
"211654_x_at","211654_x_at","HLA-DQB1",-0.00815088316290069,6.19127824851217,-0.0459752123171164,0.96369680957644,0.988466543343453,-5.75464508116866
"207090_x_at","207090_x_at","ZFP30",0.00566665330898797,6.24755992258564,0.0459728096617486,0.963698705384066,0.988466543343453,-5.7546451847759
"214870_x_at","214870_x_at",NA,0.00981077505659833,10.0085045095096,0.0458978063121096,0.963757886649554,0.988466543343453,-5.75464841634593
"206578_at","206578_at","NKX2-5",-0.0162031361176149,6.54824829994258,-0.0458974006524767,0.963758206735173,0.988466543343453,-5.7546484338097
"203234_at","203234_at","UPP1",0.00632343865002838,5.97577470237352,0.0457249545190497,0.963894275869229,0.988560599677545,-5.7546558436938
"209169_at","209169_at","GPM6B",-0.0249105681697834,8.72730676315082,-0.0453622365314937,0.96418048321231,0.988789709014803,-5.75467133840096
"212337_at","212337_at","TUG1",0.00581976563197273,8.46119643663319,0.0453293704381699,0.964206416873072,0.988789709014803,-5.75467273628934
"AFFX-BioB-3_at","AFFX-BioB-3_at",NA,0.00488135060385186,7.20801342182284,0.0451988304771848,0.964309422486237,0.988821446274652,-5.75467827852292
"209754_s_at","209754_s_at","TMPO",0.00631274225464207,4.65890199156129,0.0451776743584375,0.964326116276734,0.988821446274652,-5.75467917522696
"219129_s_at","219129_s_at","SAP30L",0.00212643411453861,4.18460321388422,0.0450702856935728,0.964410854375684,0.988862832139397,-5.75468372043259
"210458_s_at","210458_s_at","TANK",-0.00236023626370896,3.52548871407458,-0.0449750375991586,0.964486012967112,0.98889439225814,-5.75468774274067
"202307_s_at","202307_s_at","TAP1",-0.00768073468205621,6.08511939944274,-0.0442646897778527,0.965046546417966,0.989401813784519,-5.75471747225752
"214145_s_at","214145_s_at","SPTB",-0.00579504067996961,6.06140010119989,-0.0442353314961511,0.965069713351278,0.989401813784519,-5.75471869077904
"211765_x_at","211765_x_at","PPIA",0.00499768413684265,11.7134781168434,0.0440692480030207,0.965200772196269,0.989407994340582,-5.75472556888811
"208914_at","208914_at","GGA2",-0.00419095160959326,6.68610717603528,-0.0440681431323078,0.965201644068797,0.989407994340582,-5.75472561455812
"41644_at","41644_at","SASH1",0.00448070548028223,7.65123075728186,0.0440073273236259,0.965249634939991,0.989407994340582,-5.75472812662393
"210404_x_at","210404_x_at","CAMK2B",0.0149067436593429,7.33967797780526,0.0439998207537145,0.965255558521393,0.989407994340582,-5.75472843645081
"212977_at","212977_at","ACKR3",0.0143836684957659,5.6065363021102,0.0439198136117735,0.965318693851126,0.989407994340582,-5.75473173539005
